_Id,Forename,Surname,Address,Town,County,Year_Born,Gender,Commitment,Weakness,Height,Weight
5cc8ed64fc13ae3b0f0003a8,Emery,Shurmore,85062 Hauk Pass,Warren,Michigan,1987,Male,Excellent,Turning,205.76,54.94
5cc8ed64fc13ae3b0f0003a9,Sonni,De Francesco,4725 Northland Center,Knoxville,Tennessee,1991,Female,Excellent,Breathing,201.47,94.67
5cc8ed64fc13ae3b0f0003aa,Marcellina,Dairton,576 Paget Crossing,New Brunswick,New Jersey,1988,Female,Excellent,Turning,204.54,60.84
5cc8ed64fc13ae3b0f0003ab,Lamont,Chipchase,982 Summer Ridge Street,Appleton,Wisconsin,1989,Male,Excellent,Arm Action,165.16,71.6
5cc8ed64fc13ae3b0f0003ac,Ferrel,Garrold,13 Fair Oaks Road,Miami,Florida,2000,Male,Good,Use of Feet,128.27,92.98
5cc8ed64fc13ae3b0f0003ad,Dosi,Caldwall,21018 Lillian Terrace,Miami,Florida,1997,Female,Fair,Use of Feet,128.55,51.9
5cc8ed64fc13ae3b0f0003ae,Denna,Claussen,7 Spenser Junction,Midland,Texas,2001,Female,Fair,Turning,168.07,54.8
5cc8ed64fc13ae3b0f0003af,Kort,Carnall,0 Schlimgen Road,Beaumont,Texas,2006,Male,Excellent,Use of Feet,205.22,97.23
5cc8ed64fc13ae3b0f0003b0,Giulio,MacAskill,0577 Corben Center,Albany,New York,2005,Male,Fair,Arm Action,201.49,98.79
5cc8ed64fc13ae3b0f0003b1,Gus,Quene,418 Arapahoe Street,Peoria,Arizona,1991,Male,Excellent,Arm Action,174.31,86.86
5cc8ed64fc13ae3b0f0003b2,Kip,MacIlhargy,78 Reinke Court,Raleigh,North Carolina,2007,Female,Fair,Arm Action,185.16,74.12
5cc8ed64fc13ae3b0f0003b3,Bentley,Buddles,43 Bashford Pass,Fort Lauderdale,Florida,1993,Male,Fair,Turning,171.48,43.8
5cc8ed64fc13ae3b0f0003b4,Corbie,Gouda,00656 Armistice Junction,Augusta,Georgia,1998,Male,Excellent,Use of Feet,131.38,53.41
5cc8ed64fc13ae3b0f0003b5,Dorena,Fearns,81152 Blackbird Point,Milwaukee,Wisconsin,1986,Female,Excellent,Breathing,187.33,71.02
5cc8ed64fc13ae3b0f0003b6,Olly,Danilchik,35 Jay Trail,Sacramento,California,1992,Male,Fair,Use of Feet,173.59,75.9
5cc8ed64fc13ae3b0f0003b7,Sallie,Ryal,66 Messerschmidt Street,Atlanta,Georgia,2003,Female,Excellent,Breathing,134.85,89.54
5cc8ed64fc13ae3b0f0003b8,Bertine,Renton,45513 Namekagon Terrace,Baton Rouge,Louisiana,1998,Female,Fair,Breathing,152.13,95.87
5cc8ed64fc13ae3b0f0003b9,Markos,Mumbeson,8760 Dunning Alley,Las Vegas,Nevada,1998,Male,Excellent,Use of Feet,146.81,68.41
5cc8ed64fc13ae3b0f0003ba,Domenic,Lashmore,92710 Bellgrove Crossing,Birmingham,Alabama,1993,Male,Good,Use of Feet,128.29,73.57
5cc8ed64fc13ae3b0f0003bb,Ede,Skitt,688 Schmedeman Hill,Denver,Colorado,1989,Female,Excellent,Use of Feet,194.74,75.69
5cc8ed64fc13ae3b0f0003bc,Travus,Mougeot,7 Evergreen Drive,New York City,New York,1993,Male,Good,Arm Action,209.32,43.46
5cc8ed64fc13ae3b0f0003bd,Christy,Daber,3295 Lerdahl Crossing,Memphis,Tennessee,1986,Male,Excellent,Arm Action,152.95,74.82
5cc8ed64fc13ae3b0f0003be,Vaughn,Borley,886 Delladonna Street,Tacoma,Washington,1984,Male,Fair,Arm Action,122.26,99.81
5cc8ed64fc13ae3b0f0003bf,Raeann,Storm,748 Manley Street,Arlington,Texas,1987,Female,Fair,Arm Action,143.44,92.85
5cc8ed64fc13ae3b0f0003c0,Ker,de Banke,3930 Birchwood Center,Orlando,Florida,1999,Male,Fair,Use of Feet,156.3,44.59
5cc8ed64fc13ae3b0f0003c1,Erv,Franzotto,5993 Quincy Point,New Orleans,Louisiana,1990,Male,Fair,Turning,176.47,91.21
5cc8ed64fc13ae3b0f0003c2,Liva,Southward,17272 West Pass,Birmingham,Alabama,1986,Female,Excellent,Arm Action,188.22,85.04
5cc8ed64fc13ae3b0f0003c3,Zechariah,Blamphin,15 Loomis Point,Saint Petersburg,Florida,1984,Male,Fair,Turning,189.25,92.18
5cc8ed64fc13ae3b0f0003c4,Reese,Dragoe,17 Helena Place,Atlanta,Georgia,1994,Male,Fair,Use of Feet,174.36,72.58
5cc8ed64fc13ae3b0f0003c5,Cristi,Headings,03999 Porter Street,New York City,New York,1987,Female,Good,Turning,143.17,68.6
5cc8ed64fc13ae3b0f0003c6,Shirl,O'Hearn,9 Golf Parkway,Oklahoma City,Oklahoma,1982,Female,Good,Breathing,144.3,89.66
5cc8ed64fc13ae3b0f0003c7,Lonni,Woollard,53448 Badeau Street,Houston,Texas,1987,Female,Fair,Turning,197.21,89.53
5cc8ed64fc13ae3b0f0003c8,Justis,Du Pre,52 Straubel Drive,Schenectady,New York,1984,Male,Good,Breathing,136.92,98.8
5cc8ed64fc13ae3b0f0003c9,Antonino,Celler,694 Helena Terrace,New York City,New York,2006,Male,Fair,Turning,197.98,60.17
5cc8ed64fc13ae3b0f0003ca,Wit,Huxter,33054 Eliot Court,El Paso,Texas,1984,Male,Fair,Use of Feet,149.26,55.56
5cc8ed64fc13ae3b0f0003cb,Lucky,Sloyan,29 Ludington Drive,Birmingham,Alabama,1984,Female,Excellent,Use of Feet,205.77,58.93
5cc8ed64fc13ae3b0f0003cc,Skipp,Arson,15 Talisman Crossing,Orlando,Florida,1982,Male,Excellent,Breathing,195.58,90.81
5cc8ed64fc13ae3b0f0003cd,Dorolice,Jodkowski,641 Donald Terrace,Huntsville,Texas,2003,Female,Good,Arm Action,161.06,64.41
5cc8ed64fc13ae3b0f0003ce,Ruggiero,Moiser,5 Parkside Point,Boston,Massachusetts,1999,Male,Good,Arm Action,128.44,55.67
5cc8ed64fc13ae3b0f0003cf,Arron,Smittoune,3 Swallow Alley,Toledo,Ohio,1991,Male,Fair,Breathing,168.66,89.05
5cc8ed64fc13ae3b0f0003d0,Zebulon,Quinney,3 Sycamore Pass,San Jose,California,1989,Male,Excellent,Turning,209.57,77.35
5cc8ed64fc13ae3b0f0003d1,Shurlocke,Deer,7857 Onsgard Avenue,Northridge,California,2002,Male,Excellent,Breathing,173.67,79.3
5cc8ed64fc13ae3b0f0003d2,Adelbert,Skone,50723 Del Sol Street,Boise,Idaho,1990,Male,Fair,Arm Action,145.21,42.33
5cc8ed64fc13ae3b0f0003d3,Shell,Petherick,84 Vermont Crossing,Minneapolis,Minnesota,2006,Female,Fair,Breathing,188.15,78.09
5cc8ed64fc13ae3b0f0003d4,Lavina,Dowthwaite,2 Petterle Circle,Delray Beach,Florida,1987,Female,Excellent,Turning,193.39,52.69
5cc8ed64fc13ae3b0f0003d5,Shawn,Cay,216 Rigney Park,Omaha,Nebraska,1986,Male,Fair,Use of Feet,122.0,66.76
5cc8ed64fc13ae3b0f0003d6,Caprice,Smithies,0315 Mariners Cove Point,Washington,District of Columbia,1987,Female,Excellent,Arm Action,175.05,97.91
5cc8ed64fc13ae3b0f0003d7,Mina,Simonaitis,9040 Jay Trail,Little Rock,Arkansas,1980,Female,Excellent,Breathing,191.32,88.66
5cc8ed64fc13ae3b0f0003d8,Alfonse,Teague,0 Monterey Parkway,Honolulu,Hawaii,1985,Male,Excellent,Breathing,120.98,69.81
5cc8ed64fc13ae3b0f0003d9,Baird,Arton,23 Di Loreto Crossing,Colorado Springs,Colorado,1991,Male,Fair,Breathing,190.83,44.45
5cc8ed64fc13ae3b0f0003da,Asher,Millership,88 Arrowood Plaza,Concord,California,1985,Male,Good,Arm Action,133.81,84.86
5cc8ed64fc13ae3b0f0003db,Toni,Pennicott,48 Ludington Alley,,,2005,Female,,,132.05,40.5
5cc8ed64fc13ae3b0f0003dc,Roshelle,Chastel,39 Reindahl Plaza,San Diego,California,1990,Female,Fair,Use of Feet,157.92,87.32
5cc8ed64fc13ae3b0f0003dd,Germayne,Idney,94 Cardinal Point,Columbus,Ohio,1982,Male,Good,Breathing,128.0,63.57
5cc8ed64fc13ae3b0f0003de,Javier,Luney,7053 Valley Edge Terrace,Tulsa,Oklahoma,2004,Male,Good,Turning,150.69,52.91
5cc8ed64fc13ae3b0f0003df,Cly,Tidd,0 Bluejay Trail,Boulder,Colorado,1984,Male,Excellent,Arm Action,209.32,97.25
5cc8ed64fc13ae3b0f0003e0,Anneliese,Pickin,67 Nelson Circle,Des Moines,Iowa,2007,Female,Fair,Use of Feet,170.87,93.52
5cc8ed64fc13ae3b0f0003e1,Antonius,Elby,3105 Pepper Wood Place,Fort Lauderdale,Florida,1993,Male,Excellent,Turning,206.04,93.75
5cc8ed64fc13ae3b0f0003e2,Bessy,Bartosik,025 Russell Place,Roanoke,Virginia,1997,Female,Fair,Turning,153.31,70.46
5cc8ed64fc13ae3b0f0003e3,Bartholemy,Strudwick,641 Annamark Junction,Peoria,Arizona,1980,Male,Excellent,Turning,194.76,77.69
5cc8ed64fc13ae3b0f0003e4,Rudd,Brooke,571 Straubel Hill,Dayton,Ohio,1999,Male,Excellent,Arm Action,139.9,47.37
5cc8ed64fc13ae3b0f0003e5,Yuri,Fripp,10 Cascade Crossing,Norwalk,Connecticut,1984,Male,Good,Breathing,204.98,93.9
5cc8ed64fc13ae3b0f0003e6,Rouvin,Hunsworth,6776 Bluestem Parkway,Fayetteville,North Carolina,1990,Male,Fair,Arm Action,171.5,44.28
5cc8ed64fc13ae3b0f0003e7,Dorothea,Hamley,1762 Anniversary Point,Seattle,Washington,2006,Female,Fair,Arm Action,159.85,83.72
